Year,Month,State,COVID-19_Deaths,Sex_Label,MonthlyRate,Start_Year,End_Year,Gender_All,Gender_Female,Gender_Male
2024,7,New Mexico,26,Male,19.5,2023,2024,False,False,True
2024,6,New Mexico,19,Male,14.5,2023,2024,False,False,True
2024,2,New Mexico,39,Male,17.2,2023,2024,False,False,True
2023,10,New Mexico,52,Male,37.2,2023,2024,False,False,True
2024,1,New Mexico,53,Male,23.8,2023,2024,False,False,True
2024,2,New Mexico,39,All,21.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,20.9,2023,2024,True,False,False
2023,10,New Mexico,52,All,40.5,2023,2024,True,False,False
2023,12,New Mexico,71,All,41.6,2023,2024,True,False,False
2023,11,New Mexico,68,All,56.0,2023,2024,True,False,False
2024,1,New Mexico,53,All,24.4,2023,2024,True,False,False
2024,5,New Mexico,17,All,11.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,22.6,2023,2024,True,False,False
2024,9,New Mexico,36,All,18.9,2023,2024,True,False,False
2024,4,New Mexico,24,All,10.5,2023,2024,True,False,False
2024,6,New Mexico,19,All,14.9,2023,2024,True,False,False
2024,8,New Mexico,32,All,26.6,2023,2024,True,False,False
2024,2,New Mexico,39,All,8.7,2023,2024,True,False,False
2024,6,New Mexico,19,All,3.0,2023,2024,True,False,False
2024,5,New Mexico,17,All,2.6,2023,2024,True,False,False
2024,7,New Mexico,26,All,6.0,2023,2024,True,False,False
2024,1,New Mexico,53,All,7.6,2023,2024,True,False,False
2023,10,New Mexico,52,All,9.4,2023,2024,True,False,False
2024,4,New Mexico,24,All,1.1,2023,2024,True,False,False
2024,9,New Mexico,36,All,3.8,2023,2024,True,False,False
2024,8,New Mexico,32,All,5.3,2023,2024,True,False,False
2023,11,New Mexico,68,All,17.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,4.2,2023,2024,True,False,False
2023,12,New Mexico,71,All,12.5,2023,2024,True,False,False
2024,4,New Mexico,24,All,45.1,2023,2024,True,False,False
2024,8,New Mexico,32,All,112.6,2023,2024,True,False,False
2024,1,New Mexico,53,All,89.2,2023,2024,True,False,False
2023,12,New Mexico,71,All,172.7,2023,2024,True,False,False
2023,10,New Mexico,52,All,174.6,2023,2024,True,False,False
2024,2,New Mexico,39,All,93.9,2023,2024,True,False,False
2023,11,New Mexico,68,All,238.4,2023,2024,True,False,False
2024,5,New Mexico,17,All,56.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,92.9,2023,2024,True,False,False
2024,6,New Mexico,19,All,71.3,2023,2024,True,False,False
2024,3,New Mexico,29,All,101.4,2023,2024,True,False,False
2024,9,New Mexico,36,All,91.1,2023,2024,True,False,False
2024,8,New Mexico,32,All,7.9,2023,2024,True,False,False
2024,7,New Mexico,26,All,11.9,2023,2024,True,False,False
2023,11,New Mexico,68,All,23.7,2023,2024,True,False,False
2024,3,New Mexico,29,All,7.9,2023,2024,True,False,False
2024,6,New Mexico,19,All,2.0,2023,2024,True,False,False
2024,1,New Mexico,53,All,13.8,2023,2024,True,False,False
2023,10,New Mexico,52,All,19.8,2023,2024,True,False,False
2023,12,New Mexico,71,All,21.7,2023,2024,True,False,False
2024,2,New Mexico,39,All,13.8,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,2.0,2023,2024,True,False,False
2024,5,New Mexico,17,All,2.0,2023,2024,True,False,False
2023,12,New Mexico,71,All,80.6,2023,2024,True,False,False
2024,9,New Mexico,36,All,40.3,2023,2024,True,False,False
2024,8,New Mexico,32,All,72.6,2023,2024,True,False,False
2024,2,New Mexico,39,All,80.6,2023,2024,True,False,False
2024,4,New Mexico,24,All,24.2,2023,2024,True,False,False
2023,11,New Mexico,68,All,169.3,2023,2024,True,False,False
2024,6,New Mexico,19,All,32.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,48.4,2023,2024,True,False,False
2024,1,New Mexico,53,All,64.5,2023,2024,True,False,False
2024,5,New Mexico,17,All,16.1,2023,2024,True,False,False
2024,3,New Mexico,29,All,24.2,2023,2024,True,False,False
2023,10,New Mexico,52,All,88.7,2023,2024,True,False,False
2024,1,New Mexico,53,All,141.3,2023,2024,True,False,False
2024,2,New Mexico,39,All,149.4,2023,2024,True,False,False
2024,9,New Mexico,36,All,165.5,2023,2024,True,False,False
2024,4,New Mexico,24,All,80.7,2023,2024,True,False,False
2023,12,New Mexico,71,All,290.7,2023,2024,True,False,False
2024,6,New Mexico,19,All,137.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,173.6,2023,2024,True,False,False
2024,5,New Mexico,17,All,105.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,218.0,2023,2024,True,False,False
2023,10,New Mexico,52,All,331.0,2023,2024,True,False,False
2024,8,New Mexico,32,All,177.6,2023,2024,True,False,False
2023,11,New Mexico,68,All,383.5,2023,2024,True,False,False
2023,11,New Mexico,68,All,194.5,2023,2024,True,False,False
2024,5,New Mexico,17,All,41.6,2023,2024,True,False,False
2023,12,New Mexico,71,All,137.0,2023,2024,True,False,False
2024,6,New Mexico,19,All,51.4,2023,2024,True,False,False
2024,7,New Mexico,26,All,68.5,2023,2024,True,False,False
2024,9,New Mexico,36,All,68.5,2023,2024,True,False,False
2024,4,New Mexico,24,All,34.2,2023,2024,True,False,False
2024,1,New Mexico,53,All,73.4,2023,2024,True,False,False
2024,2,New Mexico,39,All,77.1,2023,2024,True,False,False
2024,8,New Mexico,32,All,93.0,2023,2024,True,False,False
2023,10,New Mexico,52,All,127.2,2023,2024,True,False,False
2024,3,New Mexico,29,All,66.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,22.7,2023,2024,True,False,False
2023,12,New Mexico,71,All,67.3,2023,2024,True,False,False
2023,11,New Mexico,68,All,75.3,2023,2024,True,False,False
2024,1,New Mexico,53,All,32.7,2023,2024,True,False,False
2024,4,New Mexico,24,All,16.7,2023,2024,True,False,False
2023,10,New Mexico,52,All,59.3,2023,2024,True,False,False
2024,8,New Mexico,32,All,40.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,35.3,2023,2024,True,False,False
2024,6,New Mexico,19,All,25.3,2023,2024,True,False,False
2024,5,New Mexico,17,All,13.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,32.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,24.7,2023,2024,True,False,False
2023,10,New Mexico,52,All,16.1,2023,2024,True,False,False
2023,11,New Mexico,68,All,17.4,2023,2024,True,False,False
2024,9,New Mexico,36,All,5.2,2023,2024,True,False,False
2024,8,New Mexico,32,All,11.6,2023,2024,True,False,False
2024,6,New Mexico,19,All,6.5,2023,2024,True,False,False
2024,4,New Mexico,24,All,1.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,10.3,2023,2024,True,False,False
2024,2,New Mexico,39,All,10.3,2023,2024,True,False,False
2023,12,New Mexico,71,All,15.5,2023,2024,True,False,False
2024,5,New Mexico,17,All,5.2,2023,2024,True,False,False
2024,1,New Mexico,53,All,11.6,2023,2024,True,False,False
2024,3,New Mexico,29,All,6.5,2023,2024,True,False,False
2024,1,New Mexico,53,All,9.2,2023,2024,True,False,False
2024,9,New Mexico,36,All,5.2,2023,2024,True,False,False
2024,6,New Mexico,19,All,2.9,2023,2024,True,False,False
2024,7,New Mexico,26,All,9.8,2023,2024,True,False,False
2023,12,New Mexico,71,All,12.1,2023,2024,True,False,False
2024,3,New Mexico,29,All,3.5,2023,2024,True,False,False
2024,8,New Mexico,32,All,9.8,2023,2024,True,False,False
2024,5,New Mexico,17,All,3.5,2023,2024,True,False,False
2024,2,New Mexico,39,All,6.9,2023,2024,True,False,False
2023,11,New Mexico,68,All,23.6,2023,2024,True,False,False
2023,10,New Mexico,52,All,16.1,2023,2024,True,False,False
2024,4,New Mexico,24,All,3.5,2023,2024,True,False,False
2024,8,New Mexico,32,All,7.1,2023,2024,True,False,False
2023,12,New Mexico,71,All,11.9,2023,2024,True,False,False
2023,11,New Mexico,68,All,13.3,2023,2024,True,False,False
2024,5,New Mexico,17,All,1.4,2023,2024,True,False,False
2024,4,New Mexico,24,All,1.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,3.3,2023,2024,True,False,False
2024,1,New Mexico,53,All,8.6,2023,2024,True,False,False
2024,6,New Mexico,19,All,1.4,2023,2024,True,False,False
2024,2,New Mexico,39,All,5.2,2023,2024,True,False,False
2023,10,New Mexico,52,All,5.7,2023,2024,True,False,False
2024,3,New Mexico,29,All,3.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,5.2,2023,2024,True,False,False
2023,11,New Mexico,68,All,7.0,2023,2024,True,False,False
2024,6,New Mexico,19,All,2.0,2023,2024,True,False,False
2024,8,New Mexico,32,All,0.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,4.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,3.0,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,3.0,2023,2024,True,False,False
2024,7,New Mexico,26,All,1.0,2023,2024,True,False,False
2023,10,New Mexico,52,All,2.0,2023,2024,True,False,False
2024,1,New Mexico,53,All,2.0,2023,2024,True,False,False
2024,5,New Mexico,17,All,1.0,2023,2024,True,False,False
2023,12,New Mexico,71,All,8.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,1.0,2023,2024,True,False,False
2024,7,New Mexico,26,All,3.0,2023,2024,True,False,False
2024,5,New Mexico,17,All,3.0,2023,2024,True,False,False
2024,8,New Mexico,32,All,1.0,2023,2024,True,False,False
2023,11,New Mexico,68,All,4.9,2023,2024,True,False,False
2024,6,New Mexico,19,All,1.0,2023,2024,True,False,False
2023,10,New Mexico,52,All,2.0,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,0.0,2023,2024,True,False,False
2024,1,New Mexico,53,All,3.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,3.0,2023,2024,True,False,False
2023,12,New Mexico,71,All,3.9,2023,2024,True,False,False
2024,5,New Mexico,17,All,0.0,2023,2024,True,False,False
2023,12,New Mexico,71,All,5.3,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2023,11,New Mexico,68,All,15.8,2023,2024,True,False,False
2024,7,New Mexico,26,All,7.9,2023,2024,True,False,False
2023,10,New Mexico,52,All,15.8,2023,2024,True,False,False
2024,6,New Mexico,19,All,0.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,5.3,2023,2024,True,False,False
2024,8,New Mexico,32,All,2.6,2023,2024,True,False,False
2024,1,New Mexico,53,All,10.5,2023,2024,True,False,False
2024,9,New Mexico,36,All,0.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,2.6,2023,2024,True,False,False
2024,5,New Mexico,17,All,8.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,8.0,2023,2024,True,False,False
2024,8,New Mexico,32,All,23.9,2023,2024,True,False,False
2024,7,New Mexico,26,All,23.9,2023,2024,True,False,False
2024,1,New Mexico,53,All,23.9,2023,2024,True,False,False
2024,2,New Mexico,39,All,39.9,2023,2024,True,False,False
2023,12,New Mexico,71,All,71.8,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2024,6,New Mexico,19,All,8.0,2023,2024,True,False,False
2023,11,New Mexico,68,All,47.9,2023,2024,True,False,False
2024,3,New Mexico,29,All,23.9,2023,2024,True,False,False
2023,10,New Mexico,52,All,31.9,2023,2024,True,False,False
2024,2,New Mexico,39,All,32.3,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,16.1,2023,2024,True,False,False
2023,11,New Mexico,68,All,145.1,2023,2024,True,False,False
2023,10,New Mexico,52,All,48.4,2023,2024,True,False,False
2024,3,New Mexico,29,All,32.3,2023,2024,True,False,False
2024,6,New Mexico,19,All,0.0,2023,2024,True,False,False
2023,12,New Mexico,71,All,32.3,2023,2024,True,False,False
2024,5,New Mexico,17,All,0.0,2023,2024,True,False,False
2024,8,New Mexico,32,All,80.6,2023,2024,True,False,False
2024,7,New Mexico,26,All,64.5,2023,2024,True,False,False
2024,1,New Mexico,53,All,80.6,2023,2024,True,False,False
2023,12,New Mexico,71,All,129.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,16.1,2023,2024,True,False,False
2023,11,New Mexico,68,All,193.5,2023,2024,True,False,False
2024,5,New Mexico,17,All,32.3,2023,2024,True,False,False
2024,9,New Mexico,36,All,64.5,2023,2024,True,False,False
2024,7,New Mexico,26,All,32.3,2023,2024,True,False,False
2024,8,New Mexico,32,All,64.5,2023,2024,True,False,False
2023,10,New Mexico,52,All,129.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,129.0,2023,2024,True,False,False
2024,4,New Mexico,24,All,48.4,2023,2024,True,False,False
2024,6,New Mexico,19,All,64.5,2023,2024,True,False,False
2024,1,New Mexico,53,All,48.4,2023,2024,True,False,False
2024,1,New Mexico,53,All,56.1,2023,2024,True,False,False
2024,8,New Mexico,32,All,70.2,2023,2024,True,False,False
2024,5,New Mexico,17,All,31.2,2023,2024,True,False,False
2024,6,New Mexico,19,All,44.4,2023,2024,True,False,False
2024,2,New Mexico,39,All,52.2,2023,2024,True,False,False
2023,10,New Mexico,52,All,107.2,2023,2024,True,False,False
2023,11,New Mexico,68,All,143.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,52.2,2023,2024,True,False,False
2024,4,New Mexico,24,All,28.5,2023,2024,True,False,False
2024,7,New Mexico,26,All,57.3,2023,2024,True,False,False
2024,3,New Mexico,29,All,62.8,2023,2024,True,False,False
2023,12,New Mexico,71,All,111.1,2023,2024,True,False,False
2024,5,New Mexico,17,All,8.3,2023,2024,True,False,False
2024,6,New Mexico,19,All,9.1,2023,2024,True,False,False
2024,4,New Mexico,24,All,10.9,2023,2024,True,False,False
2024,9,New Mexico,36,All,15.6,2023,2024,True,False,False
2024,1,New Mexico,53,All,23.5,2023,2024,True,False,False
2024,3,New Mexico,29,All,13.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,18.2,2023,2024,True,False,False
2023,10,New Mexico,52,All,32.6,2023,2024,True,False,False
2023,11,New Mexico,68,All,48.2,2023,2024,True,False,False
2023,12,New Mexico,71,All,30.8,2023,2024,True,False,False
2024,8,New Mexico,32,All,18.7,2023,2024,True,False,False
2024,7,New Mexico,26,All,17.8,2023,2024,True,False,False
2023,10,New Mexico,52,All,12.1,2023,2024,True,False,False
2023,11,New Mexico,68,All,17.8,2023,2024,True,False,False
2024,7,New Mexico,26,All,8.2,2023,2024,True,False,False
2024,9,New Mexico,36,All,4.5,2023,2024,True,False,False
2024,1,New Mexico,53,All,9.7,2023,2024,True,False,False
2024,3,New Mexico,29,All,4.3,2023,2024,True,False,False
2024,5,New Mexico,17,All,3.2,2023,2024,True,False,False
2024,4,New Mexico,24,All,1.9,2023,2024,True,False,False
2023,12,New Mexico,71,All,13.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,7.2,2023,2024,True,False,False
2024,8,New Mexico,32,All,9.3,2023,2024,True,False,False
2024,6,New Mexico,19,All,3.3,2023,2024,True,False,False
2024,1,New Mexico,53,All,2.5,2023,2024,True,False,False
2023,10,New Mexico,52,All,2.0,2023,2024,True,False,False
2024,2,New Mexico,39,All,3.0,2023,2024,True,False,False
2023,12,New Mexico,71,All,5.9,2023,2024,True,False,False
2024,7,New Mexico,26,All,2.0,2023,2024,True,False,False
2024,6,New Mexico,19,All,1.5,2023,2024,True,False,False
2024,9,New Mexico,36,All,2.0,2023,2024,True,False,False
2023,11,New Mexico,68,All,5.9,2023,2024,True,False,False
2024,5,New Mexico,17,All,2.0,2023,2024,True,False,False
2024,3,New Mexico,29,All,2.0,2023,2024,True,False,False
2024,8,New Mexico,32,All,0.5,2023,2024,True,False,False
2024,4,New Mexico,24,All,0.0,2023,2024,True,False,False
2023,11,New Mexico,68,All,52.4,2023,2024,True,False,False
2024,6,New Mexico,19,All,7.9,2023,2024,True,False,False
2024,1,New Mexico,53,All,23.8,2023,2024,True,False,False
2024,3,New Mexico,29,All,11.1,2023,2024,True,False,False
2024,5,New Mexico,17,All,4.8,2023,2024,True,False,False
2024,2,New Mexico,39,All,27.0,2023,2024,True,False,False
2024,9,New Mexico,36,All,9.5,2023,2024,True,False,False
2023,10,New Mexico,52,All,33.3,2023,2024,True,False,False
2024,7,New Mexico,26,All,19.0,2023,2024,True,False,False
2024,4,New Mexico,24,All,4.8,2023,2024,True,False,False
2023,12,New Mexico,71,All,33.3,2023,2024,True,False,False
2024,8,New Mexico,32,All,20.6,2023,2024,True,False,False
2024,8,Minnesota,85,All,18.9,2023,2024,True,False,False
2024,7,Minnesota,46,All,16.5,2023,2024,True,False,False
2023,11,Minnesota,159,All,27.0,2023,2024,True,False,False
2024,5,Minnesota,25,All,5.8,2023,2024,True,False,False
2024,2,Minnesota,114,All,16.8,2023,2024,True,False,False
2024,9,Minnesota,91,All,16.4,2023,2024,True,False,False
2024,4,Minnesota,54,All,5.5,2023,2024,True,False,False
2024,6,Minnesota,19,All,8.2,2023,2024,True,False,False
2024,3,Minnesota,67,All,9.6,2023,2024,True,False,False
2024,1,Minnesota,194,All,31.4,2023,2024,True,False,False
2023,10,Minnesota,134,All,21.1,2023,2024,True,False,False
2023,12,Minnesota,205,All,38.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,8.9,2023,2024,True,False,False
2023,10,Minnesota,134,All,9.3,2023,2024,True,False,False
2024,3,Minnesota,67,All,3.4,2023,2024,True,False,False
2024,2,Minnesota,114,All,8.0,2023,2024,True,False,False
2024,8,Minnesota,85,All,12.7,2023,2024,True,False,False
2024,4,Minnesota,54,All,2.1,2023,2024,True,False,False
2023,11,Minnesota,159,All,14.8,2023,2024,True,False,False
2024,9,Minnesota,91,All,5.9,2023,2024,True,False,False
2024,5,Minnesota,25,All,0.8,2023,2024,True,False,False
2023,12,Minnesota,205,All,19.4,2023,2024,True,False,False
2024,1,Minnesota,194,All,16.5,2023,2024,True,False,False
2024,6,Minnesota,19,All,4.2,2023,2024,True,False,False
2024,8,Minnesota,85,All,11.3,2023,2024,True,False,False
2024,2,Minnesota,114,All,11.6,2023,2024,True,False,False
2024,9,Minnesota,91,All,7.9,2023,2024,True,False,False
2023,11,Minnesota,159,All,9.0,2023,2024,True,False,False
2023,12,Minnesota,205,All,21.4,2023,2024,True,False,False
2024,3,Minnesota,67,All,5.3,2023,2024,True,False,False
2024,5,Minnesota,25,All,4.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,11.3,2023,2024,True,False,False
2024,6,Minnesota,19,All,4.5,2023,2024,True,False,False
2024,1,Minnesota,194,All,22.5,2023,2024,True,False,False
2024,4,Minnesota,54,All,3.0,2023,2024,True,False,False
2023,10,Minnesota,134,All,13.5,2023,2024,True,False,False
2024,1,Minnesota,194,All,17.2,2023,2024,True,False,False
2024,3,Minnesota,67,All,17.2,2023,2024,True,False,False
2024,2,Minnesota,114,All,11.5,2023,2024,True,False,False
2024,6,Minnesota,19,All,5.7,2023,2024,True,False,False
2024,4,Minnesota,54,All,5.7,2023,2024,True,False,False
2023,11,Minnesota,159,All,34.5,2023,2024,True,False,False
2023,10,Minnesota,134,All,46.0,2023,2024,True,False,False
2024,5,Minnesota,25,All,17.2,2023,2024,True,False,False
2024,8,Minnesota,85,All,63.2,2023,2024,True,False,False
2024,9,Minnesota,91,All,34.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,28.7,2023,2024,True,False,False
2023,12,Minnesota,205,All,57.5,2023,2024,True,False,False
2023,11,Minnesota,159,All,32.8,2023,2024,True,False,False
2024,1,Minnesota,194,All,35.4,2023,2024,True,False,False
2024,4,Minnesota,54,All,4.8,2023,2024,True,False,False
2023,10,Minnesota,134,All,20.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,19.6,2023,2024,True,False,False
2024,8,Minnesota,85,All,21.3,2023,2024,True,False,False
2024,3,Minnesota,67,All,5.6,2023,2024,True,False,False
2024,9,Minnesota,91,All,11.5,2023,2024,True,False,False
2024,2,Minnesota,114,All,16.6,2023,2024,True,False,False
2024,6,Minnesota,19,All,9.5,2023,2024,True,False,False
2024,5,Minnesota,25,All,6.2,2023,2024,True,False,False
2023,12,Minnesota,205,All,41.2,2023,2024,True,False,False
2023,12,Minnesota,205,All,42.8,2023,2024,True,False,False
2024,2,Minnesota,114,All,19.0,2023,2024,True,False,False
2024,6,Minnesota,19,All,9.0,2023,2024,True,False,False
2024,8,Minnesota,85,All,20.3,2023,2024,True,False,False
2024,5,Minnesota,25,All,6.5,2023,2024,True,False,False
2024,9,Minnesota,91,All,19.4,2023,2024,True,False,False
2024,1,Minnesota,194,All,34.4,2023,2024,True,False,False
2024,3,Minnesota,67,All,11.6,2023,2024,True,False,False
2024,7,Minnesota,46,All,17.5,2023,2024,True,False,False
2023,11,Minnesota,159,All,30.0,2023,2024,True,False,False
2024,4,Minnesota,54,All,6.5,2023,2024,True,False,False
2023,10,Minnesota,134,All,23.4,2023,2024,True,False,False
2024,1,Minnesota,194,Female,30.9,2023,2024,False,True,False
2024,2,Minnesota,114,Female,17.7,2023,2024,False,True,False
2024,4,Minnesota,54,Female,5.1,2023,2024,False,True,False
2023,12,Minnesota,205,Female,36.9,2023,2024,False,True,False
2024,3,Minnesota,67,Female,9.9,2023,2024,False,True,False
2024,7,Minnesota,46,Female,16.5,2023,2024,False,True,False
2023,10,Minnesota,134,Female,21.6,2023,2024,False,True,False
2024,6,Minnesota,19,Female,7.0,2023,2024,False,True,False
2023,11,Minnesota,159,Female,27.5,2023,2024,False,True,False
2024,8,Minnesota,85,Female,17.7,2023,2024,False,True,False
2024,5,Minnesota,25,Female,4.8,2023,2024,False,True,False
2024,9,Minnesota,91,Female,16.5,2023,2024,False,True,False
2023,11,Minnesota,159,Male,26.4,2023,2024,False,False,True
2024,5,Minnesota,25,Male,6.8,2023,2024,False,False,True
2024,6,Minnesota,19,Male,9.3,2023,2024,False,False,True
2023,12,Minnesota,205,Male,40.1,2023,2024,False,False,True
2024,1,Minnesota,194,Male,32.0,2023,2024,False,False,True
2024,4,Minnesota,54,Male,6.0,2023,2024,False,False,True
2024,7,Minnesota,46,Male,16.6,2023,2024,False,False,True
2024,3,Minnesota,67,Male,9.4,2023,2024,False,False,True
2024,8,Minnesota,85,Male,20.1,2023,2024,False,False,True
2024,2,Minnesota,114,Male,15.9,2023,2024,False,False,True
2023,10,Minnesota,134,Male,20.6,2023,2024,False,False,True
2024,9,Minnesota,91,Male,16.2,2023,2024,False,False,True
2023,11,Minnesota,159,All,32.5,2023,2024,True,False,False
2024,4,Minnesota,54,All,6.7,2023,2024,True,False,False
2024,1,Minnesota,194,All,38.6,2023,2024,True,False,False
2023,10,Minnesota,134,All,26.4,2023,2024,True,False,False
2024,5,Minnesota,25,All,7.0,2023,2024,True,False,False
2024,9,Minnesota,91,All,20.2,2023,2024,True,False,False
2023,12,Minnesota,205,All,46.0,2023,2024,True,False,False
2024,6,Minnesota,19,All,10.1,2023,2024,True,False,False
2024,3,Minnesota,67,All,11.7,2023,2024,True,False,False
2024,2,Minnesota,114,All,20.5,2023,2024,True,False,False
2024,8,Minnesota,85,All,23.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,20.4,2023,2024,True,False,False
2024,8,Minnesota,85,All,3.2,2023,2024,True,False,False
2024,1,Minnesota,194,All,7.0,2023,2024,True,False,False
2024,4,Minnesota,54,All,1.7,2023,2024,True,False,False
2024,9,Minnesota,91,All,3.6,2023,2024,True,False,False
2023,10,Minnesota,134,All,3.3,2023,2024,True,False,False
2024,7,Minnesota,46,All,3.5,2023,2024,True,False,False
2024,6,Minnesota,19,All,1.5,2023,2024,True,False,False
2024,3,Minnesota,67,All,2.5,2023,2024,True,False,False
2023,12,Minnesota,205,All,13.1,2023,2024,True,False,False
2023,11,Minnesota,159,All,8.2,2023,2024,True,False,False
2024,2,Minnesota,114,All,4.5,2023,2024,True,False,False
2024,5,Minnesota,25,All,1.8,2023,2024,True,False,False
2024,1,Minnesota,194,All,212.0,2023,2024,True,False,False
2024,6,Minnesota,19,All,62.1,2023,2024,True,False,False
2023,11,Minnesota,159,All,185.3,2023,2024,True,False,False
2024,9,Minnesota,91,All,135.3,2023,2024,True,False,False
2023,10,Minnesota,134,All,154.7,2023,2024,True,False,False
2024,4,Minnesota,54,All,40.3,2023,2024,True,False,False
2023,12,Minnesota,205,All,281.8,2023,2024,True,False,False
2024,7,Minnesota,46,All,113.5,2023,2024,True,False,False
2024,5,Minnesota,25,All,48.0,2023,2024,True,False,False
2024,8,Minnesota,85,All,141.6,2023,2024,True,False,False
2024,3,Minnesota,67,All,77.1,2023,2024,True,False,False
2024,2,Minnesota,114,All,115.9,2023,2024,True,False,False
2023,10,Minnesota,134,All,7.5,2023,2024,True,False,False
2024,6,Minnesota,19,All,1.4,2023,2024,True,False,False
2024,2,Minnesota,114,All,10.2,2023,2024,True,False,False
2024,9,Minnesota,91,All,4.8,2023,2024,True,False,False
2024,1,Minnesota,194,All,9.5,2023,2024,True,False,False
2023,12,Minnesota,205,All,22.4,2023,2024,True,False,False
2024,5,Minnesota,25,All,2.7,2023,2024,True,False,False
2024,8,Minnesota,85,All,3.4,2023,2024,True,False,False
2024,4,Minnesota,54,All,1.4,2023,2024,True,False,False
2023,11,Minnesota,159,All,9.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,3.4,2023,2024,True,False,False
2024,3,Minnesota,67,All,2.7,2023,2024,True,False,False
2024,5,Minnesota,25,All,5.5,2023,2024,True,False,False
2024,7,Minnesota,46,All,32.8,2023,2024,True,False,False
2024,8,Minnesota,85,All,27.4,2023,2024,True,False,False
2024,3,Minnesota,67,All,21.9,2023,2024,True,False,False
2023,12,Minnesota,205,All,104.0,2023,2024,True,False,False
2024,1,Minnesota,194,All,65.7,2023,2024,True,False,False
2024,6,Minnesota,19,All,19.2,2023,2024,True,False,False
2023,10,Minnesota,134,All,16.4,2023,2024,True,False,False
2024,4,Minnesota,54,All,13.7,2023,2024,True,False,False
2023,11,Minnesota,159,All,82.1,2023,2024,True,False,False
2024,2,Minnesota,114,All,32.8,2023,2024,True,False,False
2024,9,Minnesota,91,All,27.4,2023,2024,True,False,False
2024,3,Minnesota,67,All,137.6,2023,2024,True,False,False
2023,12,Minnesota,205,All,436.2,2023,2024,True,False,False
2024,1,Minnesota,194,All,342.1,2023,2024,True,False,False
2024,8,Minnesota,85,All,253.4,2023,2024,True,False,False
2024,5,Minnesota,25,All,65.2,2023,2024,True,False,False
2023,10,Minnesota,134,All,302.3,2023,2024,True,False,False
2023,11,Minnesota,159,All,311.3,2023,2024,True,False,False
2024,9,Minnesota,91,All,211.8,2023,2024,True,False,False
2024,2,Minnesota,114,All,193.7,2023,2024,True,False,False
2024,7,Minnesota,46,All,222.6,2023,2024,True,False,False
2024,6,Minnesota,19,All,103.2,2023,2024,True,False,False
2024,4,Minnesota,54,All,65.2,2023,2024,True,False,False
2024,2,Minnesota,114,All,87.5,2023,2024,True,False,False
2024,9,Minnesota,91,All,107.3,2023,2024,True,False,False
2023,12,Minnesota,205,All,225.3,2023,2024,True,False,False
2023,11,Minnesota,159,All,139.1,2023,2024,True,False,False
2024,3,Minnesota,67,All,55.0,2023,2024,True,False,False
2024,8,Minnesota,85,All,100.7,2023,2024,True,False,False
2024,5,Minnesota,25,All,41.7,2023,2024,True,False,False
2024,1,Minnesota,194,All,164.3,2023,2024,True,False,False
2024,7,Minnesota,46,All,73.5,2023,2024,True,False,False
2023,10,Minnesota,134,All,100.7,2023,2024,True,False,False
2024,6,Minnesota,19,All,47.0,2023,2024,True,False,False
